0.085444624754601517,0,0,0,0,0,0.1122394753854169,0,0
0,0,-0.64000000000000001,1,0,0,0,0,0
0,-0.084179606539112231,-0.084179606539112231,-0.00045621933976192097,0,0,-0.11337320746001707,-0.11337320746001707,0
-1,1,-0.97534292780931242,0,0,0,0,-1,0
0,1,0.35999999999999999,0,0,0,0,0,1
0,0,-0.64000000000000001,0,1,0,0,0,0
0,-0.084179606539112231,-0.084179606539112231,0,0,0,0.084179606539062674,0,0
0,0,0,0,0,0,-2.7533531010703882e-13,-1.0101010101010102,0.76010101010073483
0,0,0,0,0,-1,0.75,0,0
