0,0,0.085444624754601517
0,0,0
0.01299732795292953,0.19768410014001842,-0.084310892680001345
0,0,0
0,0,0
0,0,0
0,0,-0.084179606539062674
0,0,2.7533531010703882e-13
0,0,0.25
